Video #,Cell,Track,assigned_state_code,assigned_state,assignment_method,start_frame,end_frame,duration_frames,valid_frame_count,stable_frame_count,short_run_frame_count,raw_frames_diffusion,raw_frames_constrained_diffusion,raw_frames_bound,stable_frames_diffusion,stable_frames_constrained_diffusion,stable_frames_bound,duration_s
5,4,281,2,bound,single_stable_state,2462,2488,27,27,27,0,0,0,27,0,0,27,0.27
5,4,284,2,bound,single_stable_state,2548,2576,29,29,29,0,0,0,29,0,0,29,0.29
5,4,290,2,bound,single_stable_state,2641,2658,18,18,16,2,0,2,16,0,0,16,0.18
5,4,291,2,bound,single_stable_state,2660,2670,11,11,9,2,0,2,9,0,0,9,0.11
5,4,299,2,bound,single_stable_state,2836,2892,57,57,55,2,0,2,55,0,0,55,0.5700000000000001
5,4,305,2,bound,single_stable_state,2932,2963,32,32,31,1,0,1,31,0,0,31,0.32
5,4,312,1,constrained_diffusion,single_stable_state,3073,3085,13,13,13,0,0,13,0,0,13,0,0.13
5,4,315,2,bound,single_stable_state,3140,3184,45,45,45,0,0,0,45,0,0,45,0.45
5,4,320,2,bound,single_stable_state,3218,3228,11,11,9,2,0,2,9,0,0,9,0.11
5,4,322,1,constrained_diffusion,single_stable_state,3240,3252,13,13,13,0,0,13,0,0,13,0,0.13
5,4,329,1,constrained_diffusion,single_stable_state,3465,3488,24,24,24,0,0,24,0,0,24,0,0.24
5,4,344,1,constrained_diffusion,single_stable_state,3654,3664,11,11,11,0,0,11,0,0,11,0,0.11
5,4,347,1,constrained_diffusion,single_stable_state,3671,3681,11,11,11,0,0,11,0,0,11,0,0.11
5,4,358,1,constrained_diffusion,single_stable_state,3740,3764,25,25,25,0,0,25,0,0,25,0,0.25
5,4,359,0,diffusion,single_stable_state,3750,3760,11,11,11,0,11,0,0,11,0,0,0.11
5,4,361,2,bound,single_stable_state,3765,3792,28,28,28,0,0,0,28,0,0,28,0.28
5,4,375,2,bound,single_stable_state,3864,3963,100,100,100,0,0,0,100,0,0,100,1.0
5,4,380,2,bound,single_stable_state,3984,3999,16,16,13,3,0,3,13,0,0,13,0.16
5,5,2,1,constrained_diffusion,single_stable_state,0,42,43,43,43,0,0,43,0,0,43,0,0.43
5,5,4,1,constrained_diffusion,single_stable_state,4,19,16,16,16,0,0,16,0,0,16,0,0.16
5,5,8,2,bound,single_stable_state,16,27,12,12,10,2,0,2,10,0,0,10,0.12
5,5,27,2,bound,single_stable_state,68,82,15,15,13,2,0,2,13,0,0,13,0.15
5,5,28,2,bound,single_stable_state,77,86,10,10,10,0,0,0,10,0,0,10,0.1
5,5,44,1,constrained_diffusion,single_stable_state,172,195,24,24,24,0,0,24,0,0,24,0,0.24
5,5,46,2,bound,single_stable_state,187,198,12,12,11,1,0,1,11,0,0,11,0.12
5,5,63,0,diffusion,single_stable_state,274,283,10,10,10,0,10,0,0,10,0,0,0.1
5,5,78,0,diffusion,single_stable_state,359,368,10,10,10,0,10,0,0,10,0,0,0.1
5,5,80,2,bound,single_stable_state,367,416,50,50,49,1,0,1,49,0,0,49,0.5
5,5,84,0,diffusion,single_stable_state,379,393,15,15,15,0,15,0,0,15,0,0,0.15
5,5,85,0,diffusion,single_stable_state,380,389,10,10,10,0,10,0,0,10,0,0,0.1
5,5,90,1,constrained_diffusion,single_stable_state,407,424,18,18,18,0,0,18,0,0,18,0,0.18
5,5,100,2,bound,single_stable_state,460,519,60,60,60,0,0,0,60,0,0,60,0.6
5,5,101,1,constrained_diffusion,single_stable_state,467,477,11,11,11,0,0,11,0,0,11,0,0.11
5,5,103,0,diffusion,single_stable_state,476,485,10,10,10,0,10,0,0,10,0,0,0.1
5,5,105,1,constrained_diffusion,single_stable_state,495,506,12,12,12,0,0,12,0,0,12,0,0.12
5,5,109,2,bound,single_stable_state,534,561,28,28,27,1,0,1,27,0,0,27,0.28
5,5,113,0,diffusion,single_stable_state,554,569,16,16,16,0,16,0,0,16,0,0,0.16
5,5,124,1,constrained_diffusion,single_stable_state,632,642,11,11,11,0,0,11,0,0,11,0,0.11
5,5,135,2,bound,single_stable_state,677,744,68,68,68,0,0,0,68,0,0,68,0.68
5,5,142,2,bound,single_stable_state,754,778,25,25,25,0,0,0,25,0,0,25,0.25
5,5,143,1,constrained_diffusion,single_stable_state,782,794,13,13,13,0,0,13,0,0,13,0,0.13
5,5,154,2,bound,single_stable_state,862,910,49,49,48,1,0,1,48,0,0,48,0.49
5,5,155,2,bound,single_stable_state,863,873,11,11,10,1,0,1,10,0,0,10,0.11
5,5,163,0,diffusion,single_stable_state,934,947,14,14,14,0,14,0,0,14,0,0,0.14
5,5,168,1,constrained_diffusion,single_stable_state,969,978,10,10,10,0,0,10,0,0,10,0,0.1
5,5,172,1,constrained_diffusion,single_stable_state,1009,1018,10,10,10,0,0,10,0,0,10,0,0.1
5,5,180,1,constrained_diffusion,single_stable_state,1060,1073,14,14,14,0,0,14,0,0,14,0,0.14
5,5,181,0,diffusion,single_stable_state,1060,1070,11,11,10,1,10,1,0,10,0,0,0.11
5,5,200,0,diffusion,single_stable_state,1227,1238,12,12,12,0,12,0,0,12,0,0,0.12
5,5,203,0,diffusion,single_stable_state,1250,1260,11,11,9,2,9,2,0,9,0,0,0.11
5,5,205,1,constrained_diffusion,single_stable_state,1267,1278,12,12,12,0,0,12,0,0,12,0,0.12
5,5,210,1,constrained_diffusion,single_stable_state,1372,1381,10,10,10,0,0,10,0,0,10,0,0.1
5,5,213,1,constrained_diffusion,single_stable_state,1392,1401,10,10,10,0,0,10,0,0,10,0,0.1
5,5,215,2,bound,single_stable_state,1396,1408,13,13,11,2,0,2,11,0,0,11,0.13
5,5,218,2,bound,single_stable_state,1402,1437,36,36,35,1,0,1,35,0,0,35,0.36
5,5,222,1,constrained_diffusion,single_stable_state,1455,1467,13,13,13,0,0,13,0,0,13,0,0.13
5,5,228,2,bound,single_stable_state,1560,1585,26,26,25,1,0,1,25,0,0,25,0.26
5,5,229,2,bound,single_stable_state,1583,1603,21,21,20,1,0,1,20,0,0,20,0.21
5,5,231,2,bound,single_stable_state,1626,1691,66,66,65,1,0,1,65,0,0,65,0.66
5,5,232,2,bound,single_stable_state,1638,1651,14,14,12,2,0,2,12,0,0,12,0.14
5,5,234,1,constrained_diffusion,single_stable_state,1692,1701,10,10,10,0,0,10,0,0,10,0,0.1
5,5,237,1,constrained_diffusion,single_stable_state,1719,1729,11,11,11,0,0,11,0,0,11,0,0.11
5,5,242,2,bound,single_stable_state,1763,1794,32,32,32,0,0,0,32,0,0,32,0.32
5,5,243,1,constrained_diffusion,single_stable_state,1765,1779,15,15,15,0,0,15,0,0,15,0,0.15
5,5,245,2,bound,single_stable_state,1771,1811,41,41,40,1,0,1,40,0,0,40,0.41000000000000003
5,5,246,2,bound,single_stable_state,1774,1786,13,13,13,0,0,0,13,0,0,13,0.13
5,5,247,2,bound,single_stable_state,1778,1789,12,12,10,2,0,2,10,0,0,10,0.12
5,5,248,1,constrained_diffusion,single_stable_state,1781,1790,10,10,10,0,0,10,0,0,10,0,0.1
5,5,260,1,constrained_diffusion,single_stable_state,1823,1840,18,18,18,0,0,18,0,0,18,0,0.18
5,5,261,1,constrained_diffusion,single_stable_state,1823,1833,11,11,11,0,0,11,0,0,11,0,0.11
5,5,267,2,bound,single_stable_state,1857,1914,58,58,57,1,0,1,57,0,0,57,0.58
5,5,280,0,diffusion,single_stable_state,2035,2047,13,13,11,2,11,2,0,11,0,0,0.13
5,5,281,0,diffusion,single_stable_state,2038,2048,11,11,9,2,9,2,0,9,0,0,0.11
5,5,284,0,diffusion,single_stable_state,2052,2061,10,10,10,0,10,0,0,10,0,0,0.1
5,5,288,1,constrained_diffusion,single_stable_state,2131,2140,10,10,10,0,0,10,0,0,10,0,0.1
5,5,291,1,constrained_diffusion,single_stable_state,2188,2203,16,16,16,0,0,16,0,0,16,0,0.16
5,5,295,2,bound,single_stable_state,2254,2271,18,18,18,0,0,0,18,0,0,18,0.18
5,5,301,2,bound,single_stable_state,2454,2479,26,26,26,0,0,0,26,0,0,26,0.26
5,5,302,1,constrained_diffusion,single_stable_state,2455,2468,14,14,14,0,0,14,0,0,14,0,0.14
5,5,312,2,bound,single_stable_state,2767,2852,86,86,86,0,0,0,86,0,0,86,0.86
5,5,315,2,bound,single_stable_state,2882,2891,10,10,10,0,0,0,10,0,0,10,0.1
5,5,316,1,constrained_diffusion,single_stable_state,2887,2896,10,10,10,0,0,10,0,0,10,0,0.1
5,5,319,2,bound,single_stable_state,2914,3038,125,125,123,2,0,2,123,0,0,123,1.25
5,5,321,1,constrained_diffusion,single_stable_state,2927,2936,10,10,10,0,0,10,0,0,10,0,0.1
5,5,327,2,bound,single_stable_state,2954,2982,29,29,25,4,0,4,25,0,0,25,0.29
5,5,333,2,bound,single_stable_state,2995,3008,14,14,11,3,0,3,11,0,0,11,0.14
5,5,337,0,diffusion,single_stable_state,3021,3031,11,11,11,0,11,0,0,11,0,0,0.11
5,5,340,2,bound,single_stable_state,3085,3189,105,105,105,0,0,0,105,0,0,105,1.05
5,5,341,2,bound,single_stable_state,3137,3156,20,20,20,0,0,0,20,0,0,20,0.2
5,5,342,2,bound,single_stable_state,3156,3294,139,139,138,1,0,1,138,0,0,138,1.3900000000000001
5,5,344,2,bound,single_stable_state,3164,3186,23,23,23,0,0,0,23,0,0,23,0.23
5,5,352,0,diffusion,single_stable_state,3380,3390,11,11,11,0,11,0,0,11,0,0,0.11
5,5,354,1,constrained_diffusion,single_stable_state,3405,3415,11,11,11,0,0,11,0,0,11,0,0.11
5,5,365,1,constrained_diffusion,single_stable_state,3563,3574,12,12,12,0,0,12,0,0,12,0,0.12
5,5,378,2,bound,single_stable_state,3744,3779,36,36,35,1,0,1,35,0,0,35,0.36
5,5,379,1,constrained_diffusion,single_stable_state,3768,3777,10,10,10,0,0,10,0,0,10,0,0.1
5,5,381,1,constrained_diffusion,single_stable_state,3799,3808,10,10,10,0,0,10,0,0,10,0,0.1
5,5,388,2,bound,single_stable_state,3850,3883,34,34,33,1,0,1,33,0,0,33,0.34
5,5,392,2,bound,single_stable_state,3950,3992,43,43,43,0,0,0,43,0,0,43,0.43
5,5,393,1,constrained_diffusion,single_stable_state,3965,3981,17,17,17,0,0,17,0,0,17,0,0.17
5,6,1,1,constrained_diffusion,single_stable_state,0,31,32,32,32,0,0,32,0,0,32,0,0.32
5,6,11,1,constrained_diffusion,single_stable_state,31,41,11,11,11,0,0,11,0,0,11,0,0.11
5,6,15,2,bound,single_stable_state,49,59,11,11,11,0,0,0,11,0,0,11,0.11
5,6,22,0,diffusion,single_stable_state,130,139,10,10,9,1,9,1,0,9,0,0,0.1
5,6,23,1,constrained_diffusion,single_stable_state,152,161,10,10,10,0,0,10,0,0,10,0,0.1
5,6,31,0,diffusion,single_stable_state,206,219,14,14,13,1,13,1,0,13,0,0,0.14
5,6,34,0,diffusion,single_stable_state,223,234,12,12,9,3,9,3,0,9,0,0,0.12
5,6,39,2,bound,single_stable_state,262,352,91,91,91,0,0,0,91,0,0,91,0.91
5,6,40,0,diffusion,single_stable_state,266,275,10,10,9,1,9,1,0,9,0,0,0.1
5,6,42,1,constrained_diffusion,single_stable_state,270,287,18,18,18,0,0,18,0,0,18,0,0.18
5,6,44,1,constrained_diffusion,single_stable_state,276,300,25,25,25,0,0,25,0,0,25,0,0.25
5,6,45,0,diffusion,single_stable_state,278,289,12,12,12,0,12,0,0,12,0,0,0.12
5,6,67,0,diffusion,single_stable_state,594,617,24,24,23,1,23,1,0,23,0,0,0.24
5,6,75,1,constrained_diffusion,single_stable_state,640,652,13,13,13,0,0,13,0,0,13,0,0.13
5,6,81,2,bound,single_stable_state,684,702,19,19,18,1,0,1,18,0,0,18,0.19
5,6,85,2,bound,single_stable_state,777,828,52,52,50,2,0,2,50,0,0,50,0.52
5,6,87,2,bound,single_stable_state,864,897,34,34,32,2,0,2,32,0,0,32,0.34
5,6,91,2,bound,single_stable_state,980,1041,62,62,60,2,0,2,60,0,0,60,0.62
5,6,100,2,bound,single_stable_state,1178,1187,10,10,8,2,0,2,8,0,0,8,0.1
5,6,104,2,bound,single_stable_state,1223,1317,95,95,95,0,0,0,95,0,0,95,0.9500000000000001
5,6,108,1,constrained_diffusion,single_stable_state,1279,1290,12,12,12,0,0,12,0,0,12,0,0.12
5,6,116,1,constrained_diffusion,single_stable_state,1328,1339,12,12,12,0,0,12,0,0,12,0,0.12
5,6,121,2,bound,single_stable_state,1348,1372,25,25,25,0,0,0,25,0,0,25,0.25
5,6,126,2,bound,single_stable_state,1422,1468,47,47,47,0,0,0,47,0,0,47,0.47000000000000003
5,6,128,1,constrained_diffusion,single_stable_state,1433,1444,12,12,12,0,0,12,0,0,12,0,0.12
5,6,132,1,constrained_diffusion,single_stable_state,1465,1517,53,53,53,0,0,53,0,0,53,0,0.53
5,6,133,2,bound,single_stable_state,1475,1498,24,24,24,0,0,0,24,0,0,24,0.24
5,6,142,2,bound,single_stable_state,1536,1548,13,13,13,0,0,0,13,0,0,13,0.13
5,6,146,1,constrained_diffusion,single_stable_state,1592,1606,15,15,15,0,0,15,0,0,15,0,0.15
5,6,147,0,diffusion,single_stable_state,1606,1615,10,10,10,0,10,0,0,10,0,0,0.1
5,6,153,1,constrained_diffusion,single_stable_state,1625,1643,19,19,19,0,0,19,0,0,19,0,0.19
5,6,154,2,bound,single_stable_state,1627,1662,36,36,34,2,0,2,34,0,0,34,0.36
5,6,167,1,constrained_diffusion,single_stable_state,1728,1737,10,10,10,0,0,10,0,0,10,0,0.1
5,6,171,2,bound,single_stable_state,1823,1854,32,32,31,1,0,1,31,0,0,31,0.32
5,6,174,2,bound,single_stable_state,1866,1876,11,11,9,2,0,2,9,0,0,9,0.11
5,6,175,1,constrained_diffusion,single_stable_state,1871,1906,36,36,36,0,0,36,0,0,36,0,0.36
5,6,176,1,constrained_diffusion,single_stable_state,1908,1950,43,43,43,0,0,43,0,0,43,0,0.43
5,6,179,1,constrained_diffusion,single_stable_state,1952,1976,25,25,25,0,0,25,0,0,25,0,0.25
5,6,181,2,bound,single_stable_state,1991,2001,11,11,11,0,0,0,11,0,0,11,0.11
5,6,190,2,bound,single_stable_state,2065,2074,10,10,9,1,0,1,9,0,0,9,0.1
5,6,193,2,bound,single_stable_state,2100,2109,10,10,10,0,0,0,10,0,0,10,0.1
5,6,197,1,constrained_diffusion,single_stable_state,2163,2178,16,16,16,0,0,16,0,0,16,0,0.16
5,6,203,2,bound,single_stable_state,2459,2481,23,23,22,1,0,1,22,0,0,22,0.23
5,6,204,1,constrained_diffusion,single_stable_state,2470,2479,10,10,10,0,0,10,0,0,10,0,0.1
5,6,213,1,constrained_diffusion,single_stable_state,2676,2705,30,30,30,0,0,30,0,0,30,0,0.3
5,6,214,0,diffusion,single_stable_state,2688,2701,14,14,12,2,12,2,0,12,0,0,0.14
5,6,220,1,constrained_diffusion,single_stable_state,2925,2942,18,18,18,0,0,18,0,0,18,0,0.18
5,6,221,1,constrained_diffusion,single_stable_state,2942,2952,11,11,11,0,0,11,0,0,11,0,0.11
5,6,229,0,diffusion,single_stable_state,3010,3020,11,11,11,0,11,0,0,11,0,0,0.11
5,6,230,1,constrained_diffusion,single_stable_state,3022,3038,17,17,17,0,0,17,0,0,17,0,0.17
5,6,231,1,constrained_diffusion,single_stable_state,3115,3124,10,10,10,0,0,10,0,0,10,0,0.1
5,6,234,1,constrained_diffusion,single_stable_state,3192,3202,11,11,11,0,0,11,0,0,11,0,0.11
5,6,235,1,constrained_diffusion,single_stable_state,3216,3237,22,22,22,0,0,22,0,0,22,0,0.22
5,6,240,2,bound,single_stable_state,3411,3455,45,45,45,0,0,0,45,0,0,45,0.45
5,6,243,0,diffusion,single_stable_state,3445,3457,13,13,13,0,13,0,0,13,0,0,0.13
5,6,246,1,constrained_diffusion,single_stable_state,3504,3513,10,10,10,0,0,10,0,0,10,0,0.1
5,6,247,0,diffusion,single_stable_state,3519,3528,10,10,9,1,9,1,0,9,0,0,0.1
5,6,256,2,bound,single_stable_state,3582,3620,39,39,39,0,0,0,39,0,0,39,0.39
5,6,257,0,diffusion,single_stable_state,3621,3634,14,14,11,3,11,3,0,11,0,0,0.14
5,6,262,2,bound,single_stable_state,3754,3863,110,110,108,2,0,2,108,0,0,108,1.1
5,6,268,0,diffusion,single_stable_state,3851,3860,10,10,9,1,9,1,0,9,0,0,0.1
5,7,2,2,bound,single_stable_state,0,30,31,31,30,1,0,1,30,0,0,30,0.31
5,7,22,1,constrained_diffusion,single_stable_state,43,53,11,11,11,0,0,11,0,0,11,0,0.11
5,7,24,2,bound,single_stable_state,52,90,39,39,37,2,0,2,37,0,0,37,0.39
5,7,28,1,constrained_diffusion,single_stable_state,58,69,12,12,12,0,0,12,0,0,12,0,0.12
5,7,31,0,diffusion,single_stable_state,80,95,16,16,16,0,16,0,0,16,0,0,0.16
5,7,37,0,diffusion,single_stable_state,98,117,20,20,20,0,20,0,0,20,0,0,0.2
5,7,39,2,bound,single_stable_state,112,157,46,46,43,3,0,3,43,0,0,43,0.46
5,7,42,0,diffusion,single_stable_state,146,155,10,10,9,1,9,1,0,9,0,0,0.1
5,7,45,1,constrained_diffusion,single_stable_state,162,182,21,21,21,0,0,21,0,0,21,0,0.21
5,7,52,0,diffusion,single_stable_state,248,265,18,18,17,1,17,1,0,17,0,0,0.18
5,7,62,0,diffusion,single_stable_state,338,347,10,10,8,2,8,2,0,8,0,0,0.1
5,7,66,2,bound,single_stable_state,366,397,32,32,32,0,0,0,32,0,0,32,0.32
5,7,69,1,constrained_diffusion,single_stable_state,444,454,11,11,11,0,0,11,0,0,11,0,0.11
5,7,74,0,diffusion,single_stable_state,483,495,13,13,11,2,11,2,0,11,0,0,0.13
5,7,76,0,diffusion,single_stable_state,488,501,14,14,14,0,14,0,0,14,0,0,0.14
5,7,78,0,diffusion,single_stable_state,498,512,15,15,15,0,15,0,0,15,0,0,0.15
5,7,84,1,constrained_diffusion,single_stable_state,535,546,12,12,12,0,0,12,0,0,12,0,0.12
5,7,89,2,bound,single_stable_state,572,605,34,34,34,0,0,0,34,0,0,34,0.34
5,7,95,2,bound,single_stable_state,636,654,19,19,18,1,0,1,18,0,0,18,0.19
5,7,97,2,bound,single_stable_state,653,748,96,96,95,1,0,1,95,0,0,95,0.96
5,7,101,2,bound,single_stable_state,669,804,136,136,136,0,0,0,136,0,0,136,1.36
5,7,104,2,bound,single_stable_state,697,714,18,18,16,2,0,2,16,0,0,16,0.18
5,7,111,1,constrained_diffusion,single_stable_state,772,781,10,10,10,0,0,10,0,0,10,0,0.1
5,7,112,2,bound,single_stable_state,806,816,11,11,10,1,0,1,10,0,0,10,0.11
5,7,113,0,diffusion,single_stable_state,817,831,15,15,13,2,13,2,0,13,0,0,0.15
5,7,114,2,bound,single_stable_state,816,828,13,13,13,0,0,0,13,0,0,13,0.13
5,7,118,1,constrained_diffusion,single_stable_state,835,849,15,15,15,0,0,15,0,0,15,0,0.15
5,7,121,0,diffusion,single_stable_state,868,877,10,10,10,0,10,0,0,10,0,0,0.1
5,7,124,0,diffusion,single_stable_state,903,918,16,16,16,0,16,0,0,16,0,0,0.16
5,7,125,0,diffusion,single_stable_state,907,918,12,12,10,2,10,2,0,10,0,0,0.12
5,7,136,2,bound,single_stable_state,1043,1058,16,16,13,3,0,3,13,0,0,13,0.16
5,7,139,0,diffusion,single_stable_state,1054,1063,10,10,10,0,10,0,0,10,0,0,0.1
5,7,144,0,diffusion,single_stable_state,1074,1098,25,25,25,0,25,0,0,25,0,0,0.25
5,7,145,2,bound,single_stable_state,1072,1169,98,98,98,0,0,0,98,0,0,98,0.98
5,7,146,0,diffusion,single_stable_state,1094,1103,10,10,8,2,8,2,0,8,0,0,0.1
5,7,147,2,bound,single_stable_state,1096,1125,30,30,30,0,0,0,30,0,0,30,0.3
5,7,158,2,bound,single_stable_state,1273,1297,25,25,24,1,0,1,24,0,0,24,0.25
5,7,169,0,diffusion,single_stable_state,1421,1432,12,12,12,0,12,0,0,12,0,0,0.12
5,7,178,0,diffusion,single_stable_state,1503,1523,21,21,21,0,21,0,0,21,0,0,0.21
5,7,180,1,constrained_diffusion,single_stable_state,1506,1520,15,15,15,0,0,15,0,0,15,0,0.15
5,7,181,1,constrained_diffusion,single_stable_state,1511,1530,20,20,20,0,0,20,0,0,20,0,0.2
5,7,182,1,constrained_diffusion,single_stable_state,1522,1531,10,10,10,0,0,10,0,0,10,0,0.1
5,7,183,0,diffusion,single_stable_state,1526,1542,17,17,15,2,15,2,0,15,0,0,0.17
5,7,185,1,constrained_diffusion,single_stable_state,1533,1547,15,15,15,0,0,15,0,0,15,0,0.15
5,7,195,1,constrained_diffusion,single_stable_state,1657,1668,12,12,12,0,0,12,0,0,12,0,0.12
5,7,199,1,constrained_diffusion,single_stable_state,1742,1752,11,11,11,0,0,11,0,0,11,0,0.11
5,7,201,0,diffusion,single_stable_state,1893,1904,12,12,12,0,12,0,0,12,0,0,0.12
5,7,203,0,diffusion,single_stable_state,1904,1919,16,16,15,1,15,1,0,15,0,0,0.16
5,7,204,0,diffusion,single_stable_state,1907,1936,30,30,28,2,28,2,0,28,0,0,0.3
5,7,218,2,bound,single_stable_state,2093,2138,46,46,45,1,0,1,45,0,0,45,0.46
5,7,219,2,bound,single_stable_state,2134,2152,19,19,17,2,0,2,17,0,0,17,0.19
5,7,222,0,diffusion,single_stable_state,2162,2173,12,12,12,0,12,0,0,12,0,0,0.12
5,7,225,2,bound,single_stable_state,2317,2328,12,12,9,3,0,3,9,0,0,9,0.12
5,7,234,2,bound,single_stable_state,2516,2526,11,11,9,2,0,2,9,0,0,9,0.11
5,7,238,2,bound,single_stable_state,2565,2663,99,99,99,0,0,0,99,0,0,99,0.99
5,7,239,1,constrained_diffusion,single_stable_state,2603,2612,10,10,10,0,0,10,0,0,10,0,0.1
5,7,258,0,diffusion,single_stable_state,2777,2792,16,16,15,1,15,1,0,15,0,0,0.16
5,7,263,1,constrained_diffusion,single_stable_state,2823,2838,16,16,16,0,0,16,0,0,16,0,0.16
5,7,268,0,diffusion,single_stable_state,2923,2933,11,11,9,2,9,2,0,9,0,0,0.11
5,7,269,2,bound,single_stable_state,2948,3054,107,107,105,2,0,2,105,0,0,105,1.07
5,7,270,1,constrained_diffusion,single_stable_state,2948,2970,23,23,23,0,0,23,0,0,23,0,0.23
5,7,275,1,constrained_diffusion,single_stable_state,3148,3163,16,16,16,0,0,16,0,0,16,0,0.16
5,7,277,1,constrained_diffusion,single_stable_state,3228,3242,15,15,15,0,0,15,0,0,15,0,0.15
5,7,282,2,bound,single_stable_state,3505,3540,36,36,36,0,0,0,36,0,0,36,0.36
5,7,286,1,constrained_diffusion,single_stable_state,3571,3580,10,10,10,0,0,10,0,0,10,0,0.1
5,7,292,2,bound,single_stable_state,3683,3705,23,23,22,1,0,1,22,0,0,22,0.23
5,7,294,0,diffusion,single_stable_state,3697,3721,25,25,25,0,25,0,0,25,0,0,0.25
5,7,296,1,constrained_diffusion,single_stable_state,3872,3881,10,10,10,0,0,10,0,0,10,0,0.1
5,7,297,1,constrained_diffusion,single_stable_state,3886,3897,12,12,12,0,0,12,0,0,12,0,0.12
5,7,300,1,constrained_diffusion,single_stable_state,3916,3925,10,10,10,0,0,10,0,0,10,0,0.1
